2023/01/24 12:00:41 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:00:41 app,line: 26     INFO | dash-trading started
2023/01/24 12:01:13 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:01:13 app,line: 26     INFO | dash-trading started
2023/01/24 12:01:15 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:01:16 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:01:16 app,line: 26     INFO | dash-trading started
2023/01/24 12:02:24 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:02:24 app,line: 26     INFO | dash-trading started
2023/01/24 12:02:25 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:02:26 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:02:26 app,line: 26     INFO | dash-trading started
2023/01/24 12:09:15 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:09:15 app,line: 26     INFO | dash-trading started
2023/01/24 12:09:16 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:09:17 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:09:17 app,line: 26     INFO | dash-trading started
2023/01/24 12:10:17 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:10:17 app,line: 26     INFO | dash-trading started
2023/01/24 12:10:19 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:10:20 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:10:20 app,line: 26     INFO | dash-trading started
2023/01/24 12:14:24 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:14:24 app,line: 26     INFO | dash-trading started
2023/01/24 12:14:26 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:14:27 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:14:27 app,line: 26     INFO | dash-trading started
2023/01/24 12:17:31 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:17:31 app,line: 26     INFO | dash-trading started
2023/01/24 12:17:32 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:17:34 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:17:34 app,line: 26     INFO | dash-trading started
2023/01/24 12:21:22 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:21:22 app,line: 26     INFO | dash-trading started
2023/01/24 12:21:24 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:21:25 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:21:25 app,line: 26     INFO | dash-trading started
2023/01/24 12:22:49 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:22:49 app,line: 26     INFO | dash-trading started
2023/01/24 12:22:50 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 12:22:51 app,line: 22     INFO | Logger object created successfully..
2023/01/24 12:22:51 app,line: 26     INFO | dash-trading started
2023/01/24 15:06:40 CandelstickAnalHelper,line: 265    ERROR | local variable 'pattern_days' referenced before assignment
2023/01/24 15:06:40 CandleStick,line: 127    ERROR | cannot unpack non-iterable NoneType object
2023/01/24 15:13:59 app,line: 22     INFO | Logger object created successfully..
2023/01/24 15:13:59 app,line: 26     INFO | dash-trading started
2023/01/24 15:14:01 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/24 15:14:02 app,line: 22     INFO | Logger object created successfully..
2023/01/24 15:14:02 app,line: 26     INFO | dash-trading started
2023/01/25 10:16:52 app,line: 22     INFO | Logger object created successfully..
2023/01/25 10:16:52 app,line: 26     INFO | dash-trading started
2023/01/25 10:16:55 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 10:16:56 app,line: 22     INFO | Logger object created successfully..
2023/01/25 10:16:56 app,line: 26     INFO | dash-trading started
2023/01/25 13:45:17 app,line: 22     INFO | Logger object created successfully..
2023/01/25 13:45:17 app,line: 26     INFO | dash-trading started
2023/01/25 13:45:19 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 13:45:20 app,line: 22     INFO | Logger object created successfully..
2023/01/25 13:45:20 app,line: 26     INFO | dash-trading started
2023/01/25 14:20:11 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:20:11 app,line: 26     INFO | dash-trading started
2023/01/25 14:20:13 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 14:20:14 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:20:14 app,line: 26     INFO | dash-trading started
2023/01/25 14:24:35 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:24:35 app,line: 26     INFO | dash-trading started
2023/01/25 14:24:36 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 14:24:37 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:24:37 app,line: 26     INFO | dash-trading started
2023/01/25 14:31:10 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:31:10 app,line: 26     INFO | dash-trading started
2023/01/25 14:31:11 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 14:31:12 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:31:12 app,line: 26     INFO | dash-trading started
2023/01/25 14:35:59 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:35:59 app,line: 26     INFO | dash-trading started
2023/01/25 14:36:01 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 14:36:02 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:36:02 app,line: 26     INFO | dash-trading started
2023/01/25 14:38:24 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:38:24 app,line: 26     INFO | dash-trading started
2023/01/25 14:38:25 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/25 14:38:27 app,line: 22     INFO | Logger object created successfully..
2023/01/25 14:38:27 app,line: 26     INFO | dash-trading started
2023/01/25 18:13:51 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:52:51 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:53:09 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:53:24 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:53:47 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:54:01 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:54:54 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:54:58 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:54:58 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:55:31 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:56:19 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 08:57:05 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 09:00:30 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 09:00:39 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 09:01:28 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:42:40 app,line: 22     INFO | Logger object created successfully..
2023/01/26 16:42:40 app,line: 26     INFO | dash-trading started
2023/01/26 16:42:43 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/26 16:42:45 app,line: 22     INFO | Logger object created successfully..
2023/01/26 16:42:45 app,line: 26     INFO | dash-trading started
2023/01/26 16:45:44 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:45:52 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:46:32 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:46:33 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:47:29 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:47:43 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:47:56 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:48:17 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:48:33 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:49:02 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:49:13 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:49:35 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:53:07 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:53:36 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:53:38 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:53:59 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:54:09 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:54:10 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:54:56 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:54:58 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:54:58 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:55:24 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:58:24 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:58:59 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 16:59:05 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:00:15 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:01:23 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:01:24 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:01:42 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:02:01 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:02:27 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:03:51 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:04:18 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/26 17:04:34 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 11:40:26 app,line: 22     INFO | Logger object created successfully..
2023/01/27 11:40:26 app,line: 26     INFO | dash-trading started
2023/01/27 11:40:29 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 11:40:30 app,line: 22     INFO | Logger object created successfully..
2023/01/27 11:40:30 app,line: 26     INFO | dash-trading started
2023/01/27 11:45:30 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 11:46:23 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 11:50:01 app,line: 22     INFO | Logger object created successfully..
2023/01/27 11:50:01 app,line: 26     INFO | dash-trading started
2023/01/27 11:50:02 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 11:50:04 app,line: 22     INFO | Logger object created successfully..
2023/01/27 11:50:04 app,line: 26     INFO | dash-trading started
2023/01/27 11:50:46 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 11:50:47 DataInterfaceHelper,line: 203    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 13:43:47 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:49 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:50 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:51 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:52 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:53 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:54 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:56 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:57 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:43:58 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:00 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:01 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:02 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:03 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:05 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:06 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:44:07 Value_investing,line: 154    ERROR | 'NoneType' object is not subscriptable
2023/01/27 13:44:08 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:46:29 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 13:49:02 app,line: 22     INFO | Logger object created successfully..
2023/01/27 13:49:02 app,line: 26     INFO | dash-trading started
2023/01/27 13:49:04 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 13:49:05 app,line: 22     INFO | Logger object created successfully..
2023/01/27 13:49:05 app,line: 26     INFO | dash-trading started
2023/01/27 13:50:14 app,line: 22     INFO | Logger object created successfully..
2023/01/27 13:50:14 app,line: 26     INFO | dash-trading started
2023/01/27 13:50:15 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 13:50:17 app,line: 22     INFO | Logger object created successfully..
2023/01/27 13:50:17 app,line: 26     INFO | dash-trading started
2023/01/27 13:53:11 Value_investing,line: 154    ERROR | 'property' object is not callable
2023/01/27 13:55:21 app,line: 22     INFO | Logger object created successfully..
2023/01/27 13:55:21 app,line: 26     INFO | dash-trading started
2023/01/27 13:55:22 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 13:55:23 app,line: 22     INFO | Logger object created successfully..
2023/01/27 13:55:23 app,line: 26     INFO | dash-trading started
2023/01/27 13:56:00 Value_investing,line: 154    ERROR | float() argument must be a string or a real number, not 'NoneType'
2023/01/27 14:01:06 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:01:06 app,line: 26     INFO | dash-trading started
2023/01/27 14:01:07 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:01:08 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:01:08 app,line: 26     INFO | dash-trading started
2023/01/27 14:04:59 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:04:59 app,line: 26     INFO | dash-trading started
2023/01/27 14:05:00 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:05:01 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:05:01 app,line: 26     INFO | dash-trading started
2023/01/27 14:07:15 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:07:15 app,line: 26     INFO | dash-trading started
2023/01/27 14:07:16 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:07:17 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:07:17 app,line: 26     INFO | dash-trading started
2023/01/27 14:08:08 Value_investing,line: 154    ERROR | "'previousClose' not valid key. Examine 'FastInfo.keys()'"
2023/01/27 14:08:47 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:08:47 app,line: 26     INFO | dash-trading started
2023/01/27 14:08:48 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:08:49 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:08:49 app,line: 26     INFO | dash-trading started
2023/01/27 14:09:58 Value_investing,line: 154    ERROR | 'NoneType' object is not subscriptable
2023/01/27 14:25:34 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:25:34 app,line: 26     INFO | dash-trading started
2023/01/27 14:25:36 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:25:37 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:25:37 app,line: 26     INFO | dash-trading started
2023/01/27 14:31:22 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:31:22 app,line: 26     INFO | dash-trading started
2023/01/27 14:31:23 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:31:24 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:31:24 app,line: 26     INFO | dash-trading started
2023/01/27 14:32:31 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:32:31 app,line: 26     INFO | dash-trading started
2023/01/27 14:32:33 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:32:34 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:32:34 app,line: 26     INFO | dash-trading started
2023/01/27 14:33:14 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:33:14 app,line: 26     INFO | dash-trading started
2023/01/27 14:33:16 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:33:17 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:33:17 app,line: 26     INFO | dash-trading started
2023/01/27 14:44:59 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:44:59 app,line: 26     INFO | dash-trading started
2023/01/27 14:45:00 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:45:02 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:45:02 app,line: 26     INFO | dash-trading started
2023/01/27 14:46:34 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:46:34 app,line: 26     INFO | dash-trading started
2023/01/27 14:46:35 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/27 14:46:36 app,line: 22     INFO | Logger object created successfully..
2023/01/27 14:46:36 app,line: 26     INFO | dash-trading started
2023/01/27 17:16:13 DataInterfaceHelper,line: 205    ERROR | (psycopg2.errors.UndefinedColumn) column "date" does not exist
LINE 1: SELECT * FROM "dow" ORDER BY date DESC LIMIT 1;
                                     ^
HINT:  Perhaps you meant to reference the column "dow.name".

[SQL: SELECT * FROM "dow" ORDER BY date DESC LIMIT 1;]
(Background on this error at: https://sqlalche.me/e/14/f405)
2023/01/27 17:28:42 DataInterfaceHelper,line: 205    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 17:29:52 DataInterfaceHelper,line: 205    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 17:30:50 DataInterfaceHelper,line: 205    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 17:32:52 DataInterfaceHelper,line: 205    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/27 17:47:22 DataInterfaceHelper,line: 205    ERROR | index 0 is out of bounds for axis 0 with size 0
2023/01/28 11:04:42 app,line: 22     INFO | Logger object created successfully..
2023/01/28 11:04:42 app,line: 26     INFO | dash-trading started
2023/01/28 11:04:45 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 11:04:47 app,line: 22     INFO | Logger object created successfully..
2023/01/28 11:04:47 app,line: 26     INFO | dash-trading started
2023/01/28 11:06:43 app,line: 22     INFO | Logger object created successfully..
2023/01/28 11:06:43 app,line: 26     INFO | dash-trading started
2023/01/28 11:06:44 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 11:06:45 app,line: 22     INFO | Logger object created successfully..
2023/01/28 11:06:45 app,line: 26     INFO | dash-trading started
2023/01/28 11:33:04 app,line: 22     INFO | Logger object created successfully..
2023/01/28 11:33:04 app,line: 26     INFO | dash-trading started
2023/01/28 11:33:06 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 11:33:07 app,line: 22     INFO | Logger object created successfully..
2023/01/28 11:33:07 app,line: 26     INFO | dash-trading started
2023/01/28 15:30:11 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:30:11 app,line: 26     INFO | dash-trading started
2023/01/28 15:30:12 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 15:30:13 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:30:13 app,line: 26     INFO | dash-trading started
2023/01/28 15:37:54 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:37:54 app,line: 26     INFO | dash-trading started
2023/01/28 15:37:56 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 15:37:57 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:37:57 app,line: 26     INFO | dash-trading started
2023/01/28 15:41:26 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:41:26 app,line: 26     INFO | dash-trading started
2023/01/28 15:41:27 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 15:41:28 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:41:28 app,line: 26     INFO | dash-trading started
2023/01/28 15:45:43 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:45:43 app,line: 26     INFO | dash-trading started
2023/01/28 15:45:45 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/28 15:45:46 app,line: 22     INFO | Logger object created successfully..
2023/01/28 15:45:46 app,line: 26     INFO | dash-trading started
2023/01/29 11:47:40 app,line: 22     INFO | Logger object created successfully..
2023/01/29 11:47:40 app,line: 26     INFO | dash-trading started
2023/01/29 11:48:32 app,line: 22     INFO | Logger object created successfully..
2023/01/29 11:48:32 app,line: 26     INFO | dash-trading started
2023/01/29 11:48:35 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 11:48:36 app,line: 22     INFO | Logger object created successfully..
2023/01/29 11:48:36 app,line: 26     INFO | dash-trading started
2023/01/29 12:06:18 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:06:18 app,line: 26     INFO | dash-trading started
2023/01/29 12:06:21 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 12:06:22 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:06:22 app,line: 26     INFO | dash-trading started
2023/01/29 12:07:58 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:07:58 app,line: 26     INFO | dash-trading started
2023/01/29 12:08:01 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 12:08:02 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:08:02 app,line: 26     INFO | dash-trading started
2023/01/29 12:09:26 Value_investing,line: 154    ERROR | 'NoneType' object is not subscriptable
2023/01/29 12:28:02 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:28:02 app,line: 26     INFO | dash-trading started
2023/01/29 12:28:04 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 12:28:05 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:28:05 app,line: 26     INFO | dash-trading started
2023/01/29 12:28:52 Value_investing,line: 156    ERROR | 'NoneType' object is not subscriptable
2023/01/29 12:29:25 Value_investing,line: 156    ERROR | 'NoneType' object is not subscriptable
2023/01/29 12:32:40 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:32:40 app,line: 26     INFO | dash-trading started
2023/01/29 12:32:43 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 12:32:44 app,line: 22     INFO | Logger object created successfully..
2023/01/29 12:32:44 app,line: 26     INFO | dash-trading started
2023/01/29 13:22:42 Value_investing,line: 156    ERROR | 'NoneType' object is not subscriptable
2023/01/29 13:30:27 app,line: 22     INFO | Logger object created successfully..
2023/01/29 13:30:27 app,line: 26     INFO | dash-trading started
2023/01/29 13:30:31 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 13:30:32 app,line: 22     INFO | Logger object created successfully..
2023/01/29 13:30:32 app,line: 26     INFO | dash-trading started
2023/01/29 13:33:39 Value_investing,line: 156    ERROR | 'str' object has no attribute 'to_dict'
2023/01/29 13:34:02 Value_investing,line: 156    ERROR | 'str' object has no attribute 'to_dict'
2023/01/29 13:35:06 Value_investing,line: 156    ERROR | 'str' object has no attribute 'to_dict'
2023/01/29 13:36:48 Value_investing,line: 156    ERROR | 'str' object has no attribute 'to_dict'
2023/01/29 13:38:02 app,line: 22     INFO | Logger object created successfully..
2023/01/29 13:38:02 app,line: 26     INFO | dash-trading started
2023/01/29 13:38:06 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 13:38:07 app,line: 22     INFO | Logger object created successfully..
2023/01/29 13:38:07 app,line: 26     INFO | dash-trading started
2023/01/29 14:03:51 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:03:51 app,line: 26     INFO | dash-trading started
2023/01/29 14:04:19 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:04:19 app,line: 26     INFO | dash-trading started
2023/01/29 14:04:22 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 14:04:23 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:04:23 app,line: 26     INFO | dash-trading started
2023/01/29 14:16:36 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:16:36 app,line: 26     INFO | dash-trading started
2023/01/29 14:16:39 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 14:16:40 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:16:40 app,line: 26     INFO | dash-trading started
2023/01/29 14:18:04 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:18:04 app,line: 26     INFO | dash-trading started
2023/01/29 14:18:07 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

2023/01/29 14:18:08 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:18:08 app,line: 26     INFO | dash-trading started
2023/01/29 14:24:55 app,line: 22     INFO | Logger object created successfully..
2023/01/29 14:24:55 app,line: 26     INFO | dash-trading started
2023/01/29 14:24:58 dash,line: 1968     INFO | Dash is running on http://127.0.0.1:8055/

